170347, Attitude, Roll,0.044927294, Accelerometer (raw), x,0.036346436
170350, Attitude, Pitch,0.327312518, Accelerometer (raw), z,-0.988754272
170350, Attitude, Roll,0.030167236, Accelerometer (raw), x,0.023925781
170350, Attitude, Yaw,-1.464831274, Accelerometer (raw), y,-0.233139038
170350, Attitude, Pitch,0.326756508, Accelerometer (raw), z,-1.050704956
170350, Attitude, Roll,0.029302583, Accelerometer (raw), x,0.008331299
170350, Attitude, Yaw,-1.466706978, Accelerometer (raw), y,-0.128128052
170350, Attitude, Pitch,0.314990128, Accelerometer (raw), z,-1.044158936
170350, Attitude, Roll,0.032203955, Accelerometer (raw), x,-0.007675171
170350, Attitude, Yaw,-1.478309956, Accelerometer (raw), y,-0.170227051
170350, Attitude, Pitch,0.314440645, Accelerometer (raw), z,-0.917816162
170351, Attitude, Roll,0.017663543, Accelerometer (raw), x,-0.002731323
170351, Attitude, Yaw,-1.486866514, Accelerometer (raw), y,-0.237609863
170351, Attitude, Pitch,0.295557444, Accelerometer (raw), z,-0.878463745
170351, Attitude, Roll,0.020651756, Accelerometer (raw), x,0.005111694
170351, Attitude, Yaw,-1.490636382, Accelerometer (raw), y,-0.273635864
170351, Attitude, Pitch,0.290675225, Accelerometer (raw), z,-0.896102905
170351, Attitude, Roll,0.023257333, Accelerometer (raw), x,0.023284912
170351, Attitude, Yaw,-1.480368952, Accelerometer (raw), y,-0.361968994
170351, Attitude, Pitch,0.295919902, Accelerometer (raw), z,-0.908462524
170351, Attitude, Roll,0.019920597, Accelerometer (raw), x,0.002151489
170351, Attitude, Yaw,-1.467673908, Accelerometer (raw), y,-0.404663086
170351, Attitude, Pitch,0.310078758, Accelerometer (raw), z,-0.905532837
170351, Attitude, Roll,0.004067475, Accelerometer (raw), x,-0.015167236
170351, Attitude, Yaw,-1.449047981, Accelerometer (raw), y,-0.325119019
170351, Attitude, Pitch,0.333889476, Accelerometer (raw), z,-1.055801392
170351, Attitude, Roll,-0.022996991, Accelerometer (raw), x,0.046203613
170351, Attitude, Yaw,-1.421915083, Accelerometer (raw), y,-0.227035522
170351, Attitude, Pitch,0.333647177, Accelerometer (raw), z,-1.154144287
170351, Attitude, Roll,-0.043671776, Accelerometer (raw), x,-0.014526367
170351, Attitude, Yaw,-1.397740667, Accelerometer (raw), y,-0.1900177
170351, Attitude, Pitch,0.336762049, Accelerometer (raw), z,-0.973464966
170351, Attitude, Roll,-0.051066457, Accelerometer (raw), x,-0.023544312
170351, Attitude, Yaw,-1.392342556, Accelerometer (raw), y,-0.190582275
170351, Attitude, Pitch,0.292601205, Accelerometer (raw), z,-0.945449829
170351, Attitude, Roll,-0.047587771, Accelerometer (raw), x,-0.031692505
170351, Attitude, Yaw,-1.390462932, Accelerometer (raw), y,-0.247772217
170351, Attitude, Pitch,0.284585687, Accelerometer (raw), z,-0.799133301
170352, Attitude, Roll,0.013108658, Accelerometer (raw), x,0.061187744
170352, Attitude, Yaw,-1.418868286, Accelerometer (raw), y,-0.306930542
170352, Attitude, Pitch,0.243513829, Accelerometer (raw), z,-0.882537842
170352, Attitude, Roll,0.047995657, Accelerometer (raw), x,0.083740234
170352, Attitude, Yaw,-1.39880661, Accelerometer (raw), y,-0.395996094
170352, Attitude, Pitch,0.242780071, Accelerometer (raw), z,-1.024505615
170352, Attitude, Roll,0.041047575, Accelerometer (raw), x,0.075744629
170352, Attitude, Yaw,-1.407936592, Accelerometer (raw), y,-0.350967407
170352, Attitude, Pitch,0.258302516, Accelerometer (raw), z,-1.076919556
170352, Attitude, Roll,0.042445729, Accelerometer (raw), x,0.007278442
170352, Attitude, Yaw,-1.420031848, Accelerometer (raw), y,-0.074005127
170352, Attitude, Pitch,0.281358726, Accelerometer (raw), z,-1.10017395
170352, Attitude, Roll,0.036763025, Accelerometer (raw), x,-0.059585571
170352, Attitude, Yaw,-1.433072027, Accelerometer (raw), y,-0.051559448
170352, Attitude, Pitch,0.274581123, Accelerometer (raw), z,-0.999389648
170352, Attitude, Roll,0.038480623, Accelerometer (raw), x,0.026947021
170352, Attitude, Yaw,-1.45309488, Accelerometer (raw), y,-0.193206787
170352, Attitude, Pitch,0.280798817, Accelerometer (raw), z,-0.866668701
170352, Attitude, Roll,0.037536432, Accelerometer (raw), x,0.005355835
170352, Attitude, Yaw,-1.459350032, Accelerometer (raw), y,-0.258682251
170352, Attitude, Pitch,0.288087207, Accelerometer (raw), z,-0.837799072
170352, Attitude, Roll,0.024174809, Accelerometer (raw), x,-0.033309937
170352, Attitude, Yaw,-1.454857408, Accelerometer (raw), y,-0.324234009
170352, Attitude, Pitch,0.295061334, Accelerometer (raw), z,-0.87487793
170352, Attitude, Roll,0.000701707, Accelerometer (raw), x,-0.010818481
170352, Attitude, Yaw,-1.454683874, Accelerometer (raw), y,-0.378494263
170352, Attitude, Pitch,0.299119613, Accelerometer (raw), z,-0.918365479
170352, Attitude, Roll,0.001759296, Accelerometer (raw), x,-0.003097534
170352, Attitude, Yaw,-1.467620583, Accelerometer (raw), y,-0.397506714
170352, Attitude, Pitch,0.317375804, Accelerometer (raw), z,-0.966583252
170353, Attitude, Roll,0.001128326, Accelerometer (raw), x,0.093109131
170353, Attitude, Yaw,-1.455900175, Accelerometer (raw), y,-0.329711914
170353, Attitude, Pitch,0.347756869, Accelerometer (raw), z,-1.057342529
170353, Attitude, Roll,-0.013675654, Accelerometer (raw), x,-0.009124756
170353, Attitude, Yaw,-1.453637539, Accelerometer (raw), y,-0.146759033
170353, Attitude, Pitch,0.339718187, Accelerometer (raw), z,-1.056213379
170353, Attitude, Roll,-0.011204438, Accelerometer (raw), x,-0.025314331
170353, Attitude, Yaw,-1.432639823, Accelerometer (raw), y,-0.183639526
170353, Attitude, Pitch,0.344766878, Accelerometer (raw), z,-0.892944336
170353, Attitude, Roll,-0.005369518, Accelerometer (raw), x,0.033859253
170353, Attitude, Yaw,-1.424072061, Accelerometer (raw), y,-0.225494385
170353, Attitude, Pitch,0.329126717, Accelerometer (raw), z,-0.895828247
170353, Attitude, Roll,-0.011782553, Accelerometer (raw), x,0.033859253
170353, Attitude, Yaw,-1.428232835, Accelerometer (raw), y,-0.25730896
170353, Attitude, Pitch,0.307456395, Accelerometer (raw), z,-0.919143677
170353, Attitude, Roll,-0.003574073, Accelerometer (raw), x,0.025344849
170353, Attitude, Yaw,-1.428236291, Accelerometer (raw), y,-0.314498901
170353, Attitude, Pitch,0.28968706, Accelerometer (raw), z,-0.88734436
170353, Attitude, Roll,0.005554782, Accelerometer (raw), x,0.083251953
170353, Attitude, Yaw,-1.433359832, Accelerometer (raw), y,-0.413101196
170353, Attitude, Pitch,0.291715, Accelerometer (raw), z,-0.945999146
170353, Attitude, Roll,0.009684712, Accelerometer (raw), x,0.006912231
170353, Attitude, Yaw,-1.437549642, Accelerometer (raw), y,-0.427078247
170353, Attitude, Pitch,0.309725372, Accelerometer (raw), z,-1.035491943
170353, Attitude, Roll,0.001802664, Accelerometer (raw), x,-0.005218506
170353, Attitude, Yaw,-1.453565197, Accelerometer (raw), y,-0.2943573
170353, Attitude, Pitch,0.367229227, Accelerometer (raw), z,-1.067810059
170353, Attitude, Roll,0.011757948, Accelerometer (raw), x,-0.031433105
170353, Attitude, Yaw,-1.461622174, Accelerometer (raw), y,-0.192138672
170353, Attitude, Pitch,0.351984569, Accelerometer (raw), z,-1.024230957
170354, Attitude, Roll,0.020048571, Accelerometer (raw), x,-0.065536499
170354, Attitude, Yaw,-1.468225913, Accelerometer (raw), y,-0.211044312
170354, Attitude, Pitch,0.354492778, Accelerometer (raw), z,-0.898712158
170354, Attitude, Roll,0.031053142, Accelerometer (raw), x,0.012313843
170354, Attitude, Yaw,-1.491223695, Accelerometer (raw), y,-0.274856567
170354, Attitude, Pitch,0.354144295, Accelerometer (raw), z,-0.801834106
170354, Attitude, Roll,0.013702334, Accelerometer (raw), x,0.015579224
170354, Attitude, Yaw,-1.514273653, Accelerometer (raw), y,-0.302963257
170354, Attitude, Pitch,0.347454587, Accelerometer (raw), z,-0.819839478
170354, Attitude, Roll,-0.02797104, Accelerometer (raw), x,-0.076095581
170354, Attitude, Yaw,-1.506409637, Accelerometer (raw), y,-0.382278442
170354, Attitude, Pitch,0.349615237, Accelerometer (raw), z,-0.85055542
170354, Attitude, Roll,-0.081525791, Accelerometer (raw), x,-0.054824829
170354, Attitude, Yaw,-1.474272805, Accelerometer (raw), y,-0.382644653
170354, Attitude, Pitch,0.313824594, Accelerometer (raw), z,-0.941879272
170354, Attitude, Roll,-0.079020764, Accelerometer (raw), x,-0.212768555
170354, Attitude, Yaw,-1.455237861, Accelerometer (raw), y,-0.215042114
170354, Attitude, Pitch,0.252923246, Accelerometer (raw), z,-0.933059692
170354, Attitude, Roll,-0.080212103, Accelerometer (raw), x,-0.08694458
170354, Attitude, Yaw,-1.463406896, Accelerometer (raw), y,-0.085906982
170354, Attitude, Pitch,0.199693069, Accelerometer (raw), z,-1.266799927
170354, Attitude, Roll,0.018394891, Accelerometer (raw), x,0.039993286
170354, Attitude, Yaw,-1.444020819, Accelerometer (raw), y,-0.169281006
170354, Attitude, Pitch,0.316856466, Accelerometer (raw), z,-0.934356689
170354, Attitude, Roll,0.025719745, Accelerometer (raw), x,0.103683472
170354, Attitude, Yaw,-1.459770062, Accelerometer (raw), y,-0.192687988
170354, Attitude, Pitch,0.280726751, Accelerometer (raw), z,-0.914367676
170354, Attitude, Roll,-0.016231824, Accelerometer (raw), x,-0.01550293
170354, Attitude, Yaw,-1.473432989, Accelerometer (raw), y,-0.199172974
170354, Attitude, Pitch,0.218544198, Accelerometer (raw), z,-0.871643066
170355, Attitude, Roll,-0.022873796, Accelerometer (raw), x,0.01663208
170355, Attitude, Yaw,-1.511310751, Accelerometer (raw), y,-0.131530762
170355, Attitude, Pitch,0.192514524, Accelerometer (raw), z,-0.898727417
170355, Attitude, Roll,-0.012672295, Accelerometer (raw), x,0.125228882
170355, Attitude, Yaw,-1.512638549, Accelerometer (raw), y,-0.274688721
170355, Attitude, Pitch,0.20324547, Accelerometer (raw), z,-0.975524902
170355, Attitude, Roll,0.062431811, Accelerometer (raw), x,0.145828247
170355, Attitude, Yaw,-1.451949372, Accelerometer (raw), y,-0.343231201
170355, Attitude, Pitch,0.205526069, Accelerometer (raw), z,-1.031082153
170355, Attitude, Roll,0.081464604, Accelerometer (raw), x,0.087722778
170355, Attitude, Yaw,-1.40630479, Accelerometer (raw), y,-0.32800293
170355, Attitude, Pitch,0.241200236, Accelerometer (raw), z,-1.101364136
170355, Attitude, Roll,0.084526662, Accelerometer (raw), x,0.050827026
170355, Attitude, Yaw,-1.403579116, Accelerometer (raw), y,-0.151504517
170355, Attitude, Pitch,0.305022954, Accelerometer (raw), z,-1.085479736
170355, Attitude, Roll,0.09994769, Accelerometer (raw), x,-0.009124756
170355, Attitude, Yaw,-1.417552356, Accelerometer (raw), y,-0.206161499
170355, Attitude, Pitch,0.328445294, Accelerometer (raw), z,-0.949935913
170355, Attitude, Roll,0.065795157, Accelerometer (raw), x,0.014602661
170355, Attitude, Yaw,-1.44311254, Accelerometer (raw), y,-0.213775635
170355, Attitude, Pitch,0.32530805, Accelerometer (raw), z,-0.847579956
170355, Attitude, Roll,0.069227766, Accelerometer (raw), x,0.077087402
170355, Attitude, Yaw,-1.468232873, Accelerometer (raw), y,-0.331787109
170355, Attitude, Pitch,0.317924428, Accelerometer (raw), z,-0.739089966
170355, Attitude, Roll,0.038177782, Accelerometer (raw), x,0.011947632
170355, Attitude, Yaw,-1.484646164, Accelerometer (raw), y,-0.29586792
170355, Attitude, Pitch,0.292382187, Accelerometer (raw), z,-0.889266968
170355, Attitude, Roll,0.016322291, Accelerometer (raw), x,0.002593994
170355, Attitude, Yaw,-1.479415068, Accelerometer (raw), y,-0.388122559
170355, Attitude, Pitch,0.285532527, Accelerometer (raw), z,-0.926956177
170356, Attitude, Roll,0.006777935, Accelerometer (raw), x,-0.046188354
170356, Attitude, Yaw,-1.464824139, Accelerometer (raw), y,-0.358566284
170356, Attitude, Pitch,0.292367376, Accelerometer (raw), z,-1.0390625
170356, Attitude, Roll,0.008526264, Accelerometer (raw), x,0.005706787
170356, Attitude, Yaw,-1.437407219, Accelerometer (raw), y,-0.273956299
170356, Attitude, Pitch,0.315580628, Accelerometer (raw), z,-1.115188599
170356, Attitude, Roll,-0.003579862, Accelerometer (raw), x,0.002258301
170356, Attitude, Yaw,-1.435943312, Accelerometer (raw), y,-0.1925354
170356, Attitude, Pitch,0.313396802, Accelerometer (raw), z,-0.973648071
170356, Attitude, Roll,-0.00061172, Accelerometer (raw), x,0.076568604
170356, Attitude, Yaw,-1.415983342, Accelerometer (raw), y,-0.166244507
170356, Attitude, Pitch,0.340619147, Accelerometer (raw), z,-0.964996338
170356, Attitude, Roll,0.000795334, Accelerometer (raw), x,0.044937134
170356, Attitude, Yaw,-1.423387485, Accelerometer (raw), y,-0.23840332
170356, Attitude, Pitch,0.304189968, Accelerometer (raw), z,-0.841293335
170356, Attitude, Roll,0.000206186, Accelerometer (raw), x,0.015640259
170356, Attitude, Yaw,-1.372864911, Accelerometer (raw), y,-0.276687622
170356, Attitude, Pitch,0.29111087, Accelerometer (raw), z,-0.873336792
170356, Attitude, Roll,0.002405169, Accelerometer (raw), x,0.037521362
170356, Attitude, Yaw,-1.375938104, Accelerometer (raw), y,-0.349334717
170356, Attitude, Pitch,0.290782568, Accelerometer (raw), z,-0.893203735
170356, Attitude, Roll,0.0102968, Accelerometer (raw), x,0.065460205
170356, Attitude, Yaw,-1.381234655, Accelerometer (raw), y,-0.405929565
170356, Attitude, Pitch,0.30022218, Accelerometer (raw), z,-1.05796814
170356, Attitude, Roll,0.010764906, Accelerometer (raw), x,0.023971558
170356, Attitude, Yaw,-1.381712145, Accelerometer (raw), y,-0.393936157
170356, Attitude, Pitch,0.325983046, Accelerometer (raw), z,-1.023773193
170356, Attitude, Roll,0.014496968, Accelerometer (raw), x,-0.061172485
170356, Attitude, Yaw,-1.383032496, Accelerometer (raw), y,-0.13885498
170356, Attitude, Pitch,0.346435451, Accelerometer (raw), z,-1.047592163
170357, Attitude, Roll,0.01645147, Accelerometer (raw), x,-0.114761353
170357, Attitude, Yaw,-1.384070262, Accelerometer (raw), y,-0.191970825
170357, Attitude, Pitch,0.33559025, Accelerometer (raw), z,-0.968322754
170357, Attitude, Roll,0.025873694, Accelerometer (raw), x,-0.005813599
170357, Attitude, Yaw,-1.400823707, Accelerometer (raw), y,-0.220718384
170357, Attitude, Pitch,0.332954153, Accelerometer (raw), z,-0.856323242
170357, Attitude, Roll,0.041885011, Accelerometer (raw), x,0.009918213
170357, Attitude, Yaw,-1.428776392, Accelerometer (raw), y,-0.286132813
170357, Attitude, Pitch,0.315271653, Accelerometer (raw), z,-0.831314087
170357, Attitude, Roll,0.04555604, Accelerometer (raw), x,0.041320801
170357, Attitude, Yaw,-1.446168647, Accelerometer (raw), y,-0.314193726
170357, Attitude, Pitch,0.305719003, Accelerometer (raw), z,-0.859008789
170357, Attitude, Roll,0.050156784, Accelerometer (raw), x,0.053756714
170357, Attitude, Yaw,-1.450663293, Accelerometer (raw), y,-0.377731323
170357, Attitude, Pitch,0.302435462, Accelerometer (raw), z,-0.938995361
170357, Attitude, Roll,0.044619291, Accelerometer (raw), x,-0.013717651
170357, Attitude, Yaw,-1.428089203, Accelerometer (raw), y,-0.362426758
170357, Attitude, Pitch,0.315402638, Accelerometer (raw), z,-1.017700195
170357, Attitude, Roll,0.039188821, Accelerometer (raw), x,0.069259644
170357, Attitude, Yaw,-1.39702294, Accelerometer (raw), y,-0.343521118
170357, Attitude, Pitch,0.339160633, Accelerometer (raw), z,-1.086395264
170357, Attitude, Roll,0.013182518, Accelerometer (raw), x,0.02671814
170357, Attitude, Yaw,-1.393476447, Accelerometer (raw), y,-0.218795776
170357, Attitude, Pitch,0.3348932, Accelerometer (raw), z,-0.998764038
170357, Attitude, Roll,0.006369135, Accelerometer (raw), x,0.032318115
170357, Attitude, Yaw,-1.376429961, Accelerometer (raw), y,-0.183288574
170357, Attitude, Pitch,0.331330533, Accelerometer (raw), z,-0.966491699
170357, Attitude, Roll,0.004899968, Accelerometer (raw), x,-0.002838135
170357, Attitude, Yaw,-1.374941941, Accelerometer (raw), y,-0.221221924
170357, Attitude, Pitch,0.311432207, Accelerometer (raw), z,-0.803146362
170357, Attitude, Roll,-0.000419755, Accelerometer (raw), x,0.003616333
170357, Attitude, Yaw,-1.357025076, Accelerometer (raw), y,-0.323532104
170357, Attitude, Pitch,0.321125735, Accelerometer (raw), z,-0.861862183
170358, Attitude, Roll,-0.014405614, Accelerometer (raw), x,0.043640137
170358, Attitude, Yaw,-1.352486175, Accelerometer (raw), y,-0.414505005
170358, Attitude, Pitch,0.319583404, Accelerometer (raw), z,-0.925430298
170358, Attitude, Roll,-0.013359061, Accelerometer (raw), x,0.033233643
170358, Attitude, Yaw,-1.354682387, Accelerometer (raw), y,-0.447555542
170358, Attitude, Pitch,0.321606573, Accelerometer (raw), z,-0.931152344
170358, Attitude, Roll,-0.005297071, Accelerometer (raw), x,0.004150391
170358, Attitude, Yaw,-1.380667688, Accelerometer (raw), y,-0.418136597
170358, Attitude, Pitch,0.376889597, Accelerometer (raw), z,-0.980804443
170358, Attitude, Roll,-0.002593468, Accelerometer (raw), x,-0.09552002
170358, Attitude, Yaw,-1.417132742, Accelerometer (raw), y,-0.126907349
170358, Attitude, Pitch,0.363133182, Accelerometer (raw), z,-1.09387207
170358, Attitude, Roll,-0.002147763, Accelerometer (raw), x,-0.148757935
170358, Attitude, Yaw,-1.428213966, Accelerometer (raw), y,-0.20715332
170358, Attitude, Pitch,0.352945925, Accelerometer (raw), z,-1.023773193
170358, Attitude, Roll,0.010239051, Accelerometer (raw), x,0.010406494
170358, Attitude, Yaw,-1.468190914, Accelerometer (raw), y,-0.216995239
170358, Attitude, Pitch,0.344953108, Accelerometer (raw), z,-0.815444946
170358, Attitude, Roll,0.026494938, Accelerometer (raw), x,-4.58E-05
170358, Attitude, Yaw,-1.482785729, Accelerometer (raw), y,-0.316314697
170358, Attitude, Pitch,0.357637952, Accelerometer (raw), z,-0.76701355
170358, Attitude, Roll,0.02308561, Accelerometer (raw), x,-0.07635498
170358, Attitude, Yaw,-1.484466449, Accelerometer (raw), y,-0.369766235
170358, Attitude, Pitch,0.352102639, Accelerometer (raw), z,-0.903915405
170358, Attitude, Roll,0.012476775, Accelerometer (raw), x,0.007461548
170358, Attitude, Yaw,-1.476700493, Accelerometer (raw), y,-0.465393066
170358, Attitude, Pitch,0.342407251, Accelerometer (raw), z,-0.907287598
170358, Attitude, Roll,0.009188752, Accelerometer (raw), x,0.002624512
170358, Attitude, Yaw,-1.472000043, Accelerometer (raw), y,-0.385848999
170358, Attitude, Pitch,0.361316438, Accelerometer (raw), z,-1.008804321
170359, Attitude, Roll,0.009188782, Accelerometer (raw), x,-0.067901611
170359, Attitude, Yaw,-1.455032578, Accelerometer (raw), y,-0.228927612
170359, Attitude, Pitch,0.382941329, Accelerometer (raw), z,-1.186798096
170359, Attitude, Roll,-0.015953588, Accelerometer (raw), x,0.016769409
170359, Attitude, Yaw,-1.409534896, Accelerometer (raw), y,-0.247436523
170359, Attitude, Pitch,0.386686289, Accelerometer (raw), z,-0.980636597
170359, Attitude, Roll,-0.022845618, Accelerometer (raw), x,-0.022079468
170359, Attitude, Yaw,-1.393856742, Accelerometer (raw), y,-0.225708008
170359, Attitude, Pitch,0.363029591, Accelerometer (raw), z,-0.921112061
170359, Attitude, Roll,-0.018205106, Accelerometer (raw), x,-0.021316528
170359, Attitude, Yaw,-1.377464232, Accelerometer (raw), y,-0.28326416
170359, Attitude, Pitch,0.364564445, Accelerometer (raw), z,-0.835479736
170359, Attitude, Roll,-0.019521503, Accelerometer (raw), x,0.013153076
170359, Attitude, Yaw,-1.38040165, Accelerometer (raw), y,-0.271255493
170359, Attitude, Pitch,0.358527619, Accelerometer (raw), z,-0.870452881
170359, Attitude, Roll,-0.005396672, Accelerometer (raw), x,0.030899048
170359, Attitude, Yaw,-1.38551798, Accelerometer (raw), y,-0.464309692
170359, Attitude, Pitch,0.354305601, Accelerometer (raw), z,-0.870666504
170359, Attitude, Roll,-0.00905272, Accelerometer (raw), x,-0.011276245
170359, Attitude, Yaw,-1.384290257, Accelerometer (raw), y,-0.489349365
