172302, Attitude, Roll,0.081087759, Accelerometer (raw), x,0.092529297
172602, Attitude, Pitch,0.219398121, Accelerometer (raw), z,-0.95413208
172602, Attitude, Roll,0.049982058, Accelerometer (raw), x,0.057128906
172602, Attitude, Yaw,1.490808482, Accelerometer (raw), y,-0.217285156
172602, Attitude, Pitch,0.221112826, Accelerometer (raw), z,-0.950408936
172602, Attitude, Roll,0.050673575, Accelerometer (raw), x,0.055603027
172602, Attitude, Yaw,1.490819084, Accelerometer (raw), y,-0.2240448
172602, Attitude, Pitch,0.222832249, Accelerometer (raw), z,-0.968887329
172602, Attitude, Roll,0.050643683, Accelerometer (raw), x,0.06137085
172602, Attitude, Yaw,1.491515335, Accelerometer (raw), y,-0.227523804
172602, Attitude, Pitch,0.220401622, Accelerometer (raw), z,-0.964859009
172602, Attitude, Roll,0.050115397, Accelerometer (raw), x,0.062072754
172602, Attitude, Yaw,1.492815146, Accelerometer (raw), y,-0.225570679
172602, Attitude, Pitch,0.219378069, Accelerometer (raw), z,-0.978485107
172602, Attitude, Roll,0.051842664, Accelerometer (raw), x,0.058166504
172602, Attitude, Yaw,1.490628666, Accelerometer (raw), y,-0.219665527
172602, Attitude, Pitch,0.216516597, Accelerometer (raw), z,-0.962234497
172602, Attitude, Roll,0.049891662, Accelerometer (raw), x,0.05305481
172602, Attitude, Yaw,1.490829486, Accelerometer (raw), y,-0.222579956
172602, Attitude, Pitch,0.217332587, Accelerometer (raw), z,-0.968109131
172602, Attitude, Roll,0.044992717, Accelerometer (raw), x,0.053268433
172602, Attitude, Yaw,1.489950004, Accelerometer (raw), y,-0.221099854
172602, Attitude, Pitch,0.217320393, Accelerometer (raw), z,-0.966033936
172702, Attitude, Roll,0.043023418, Accelerometer (raw), x,0.054916382
172702, Attitude, Yaw,1.485964856, Accelerometer (raw), y,-0.214080811
172702, Attitude, Pitch,0.215404656, Accelerometer (raw), z,-0.972488403
172702, Attitude, Roll,0.042890796, Accelerometer (raw), x,0.062774658
172702, Attitude, Yaw,1.482226404, Accelerometer (raw), y,-0.215560913
172702, Attitude, Pitch,0.212106891, Accelerometer (raw), z,-0.966629028
172702, Attitude, Roll,0.045994179, Accelerometer (raw), x,0.047103882
172702, Attitude, Yaw,1.478067685, Accelerometer (raw), y,-0.198410034
172702, Attitude, Pitch,0.212243984, Accelerometer (raw), z,-0.986495972
172702, Attitude, Roll,0.047670256, Accelerometer (raw), x,0.030456543
172702, Attitude, Yaw,1.471088453, Accelerometer (raw), y,-0.214294434
172702, Attitude, Pitch,0.208425661, Accelerometer (raw), z,-0.954681396
172702, Attitude, Roll,0.046080025, Accelerometer (raw), x,-0.001281738
172702, Attitude, Yaw,1.456129362, Accelerometer (raw), y,-0.223175049
172702, Attitude, Pitch,0.200814443, Accelerometer (raw), z,-0.977249146
172702, Attitude, Roll,0.047309201, Accelerometer (raw), x,-0.010238647
172702, Attitude, Yaw,1.437466558, Accelerometer (raw), y,-0.200393677
172702, Attitude, Pitch,0.196024064, Accelerometer (raw), z,-0.962295532
172702, Attitude, Roll,0.046872159, Accelerometer (raw), x,0.056564331
172702, Attitude, Yaw,1.429174333, Accelerometer (raw), y,-0.241073608
172702, Attitude, Pitch,0.193103868, Accelerometer (raw), z,-0.940200806
172702, Attitude, Roll,0.03804979, Accelerometer (raw), x,-0.003738403
172702, Attitude, Yaw,1.406478729, Accelerometer (raw), y,-0.198150635
172702, Attitude, Pitch,0.202295518, Accelerometer (raw), z,-0.968948364
172702, Attitude, Roll,0.045879799, Accelerometer (raw), x,0.023239136
172702, Attitude, Yaw,1.38172803, Accelerometer (raw), y,-0.311248779
172702, Attitude, Pitch,0.204972723, Accelerometer (raw), z,-0.834640503
172702, Attitude, Roll,0.049553988, Accelerometer (raw), x,0.10319519
172702, Attitude, Yaw,1.340597706, Accelerometer (raw), y,-0.182342529
172702, Attitude, Pitch,0.168078743, Accelerometer (raw), z,-0.932785034
172802, Attitude, Roll,0.074294903, Accelerometer (raw), x,0.085845947
172802, Attitude, Yaw,1.323131773, Accelerometer (raw), y,-0.379943848
172802, Attitude, Pitch,0.169720484, Accelerometer (raw), z,-0.963806152
172802, Attitude, Roll,0.086950268, Accelerometer (raw), x,0.084243774
172802, Attitude, Yaw,1.33676239, Accelerometer (raw), y,-0.300308228
172802, Attitude, Pitch,0.22133168, Accelerometer (raw), z,-0.986633301
172802, Attitude, Roll,0.063656734, Accelerometer (raw), x,0.091766357
172802, Attitude, Yaw,1.35213414, Accelerometer (raw), y,-0.29019165
172802, Attitude, Pitch,0.252976301, Accelerometer (raw), z,-0.950424194
172802, Attitude, Roll,0.045785787, Accelerometer (raw), x,0.092254639
172802, Attitude, Yaw,1.375712166, Accelerometer (raw), y,-0.132888794
172802, Attitude, Pitch,0.276746361, Accelerometer (raw), z,-1.181106567
172802, Attitude, Roll,0.03490142, Accelerometer (raw), x,0.098526001
172802, Attitude, Yaw,1.417283641, Accelerometer (raw), y,-0.174102783
172802, Attitude, Pitch,0.283185941, Accelerometer (raw), z,-0.937576294
172802, Attitude, Roll,0.019776604, Accelerometer (raw), x,0.091567993
172802, Attitude, Yaw,1.437654896, Accelerometer (raw), y,-0.199432373
172802, Attitude, Pitch,0.284204872, Accelerometer (raw), z,-0.939941406
172802, Attitude, Roll,0.03093484, Accelerometer (raw), x,0.052444458
172802, Attitude, Yaw,1.439692832, Accelerometer (raw), y,-0.142089844
172802, Attitude, Pitch,0.274794697, Accelerometer (raw), z,-0.995178223
172802, Attitude, Roll,0.056844087, Accelerometer (raw), x,0.080993652
172802, Attitude, Yaw,1.450452437, Accelerometer (raw), y,-0.235580444
172802, Attitude, Pitch,0.265071279, Accelerometer (raw), z,-0.818099976
172802, Attitude, Roll,0.050882932, Accelerometer (raw), x,0.121383667
172802, Attitude, Yaw,1.448324365, Accelerometer (raw), y,-0.24760437
172802, Attitude, Pitch,0.255080823, Accelerometer (raw), z,-0.952087402
172802, Attitude, Roll,0.057640762, Accelerometer (raw), x,0.074508667
172802, Attitude, Yaw,1.450400855, Accelerometer (raw), y,-0.306854248
172802, Attitude, Pitch,0.263381656, Accelerometer (raw), z,-0.875289917
172902, Attitude, Roll,0.050782514, Accelerometer (raw), x,0.112731934
172902, Attitude, Yaw,1.441971782, Accelerometer (raw), y,-0.408050537
172902, Attitude, Pitch,0.280987563, Accelerometer (raw), z,-0.922561646
172902, Attitude, Roll,0.038501658, Accelerometer (raw), x,0.117294312
172902, Attitude, Yaw,1.454480548, Accelerometer (raw), y,-0.399459839
172902, Attitude, Pitch,0.309295093, Accelerometer (raw), z,-1.016937256
172902, Attitude, Roll,0.032172542, Accelerometer (raw), x,-0.006027222
172902, Attitude, Yaw,1.470336805, Accelerometer (raw), y,-0.329345703
172902, Attitude, Pitch,0.341030823, Accelerometer (raw), z,-1.021957397
172902, Attitude, Roll,0.035102993, Accelerometer (raw), x,0.032348633
172902, Attitude, Yaw,1.4678283, Accelerometer (raw), y,-0.208877563
172902, Attitude, Pitch,0.333564847, Accelerometer (raw), z,-1.01739502
172902, Attitude, Roll,0.032667059, Accelerometer (raw), x,-0.057266235
172902, Attitude, Yaw,1.462895559, Accelerometer (raw), y,-0.153182983
172902, Attitude, Pitch,0.342580656, Accelerometer (raw), z,-0.950164795
172902, Attitude, Roll,0.026734897, Accelerometer (raw), x,0.030593872
172902, Attitude, Yaw,1.435527896, Accelerometer (raw), y,-0.214187622
172902, Attitude, Pitch,0.313089661, Accelerometer (raw), z,-0.903823853
172902, Attitude, Roll,0.031184497, Accelerometer (raw), x,0.002548218
172902, Attitude, Yaw,1.426814264, Accelerometer (raw), y,-0.236663818
172902, Attitude, Pitch,0.305488081, Accelerometer (raw), z,-0.862991333
172902, Attitude, Roll,0.03396289, Accelerometer (raw), x,-0.050765991
172902, Attitude, Yaw,1.418444965, Accelerometer (raw), y,-0.269592285
172902, Attitude, Pitch,0.288509474, Accelerometer (raw), z,-0.879013062
172902, Attitude, Roll,0.032376424, Accelerometer (raw), x,0.032470703
172902, Attitude, Yaw,1.407181926, Accelerometer (raw), y,-0.339385986
172902, Attitude, Pitch,0.275805887, Accelerometer (raw), z,-0.902114868
173002, Attitude, Roll,0.032667125, Accelerometer (raw), x,0.045562744
173002, Attitude, Yaw,1.403528811, Accelerometer (raw), y,-0.323913574
173002, Attitude, Pitch,0.283484191, Accelerometer (raw), z,-0.994796753
173002, Attitude, Roll,0.017935645, Accelerometer (raw), x,0.009796143
173002, Attitude, Yaw,1.41004482, Accelerometer (raw), y,-0.203018188
173002, Attitude, Pitch,0.335575421, Accelerometer (raw), z,-1.083465576
173002, Attitude, Roll,-0.003052378, Accelerometer (raw), x,-0.03755188
173002, Attitude, Yaw,1.41761909, Accelerometer (raw), y,-0.123535156
173002, Attitude, Pitch,0.337959299, Accelerometer (raw), z,-1.051757813
173002, Attitude, Roll,0.005934247, Accelerometer (raw), x,0.044525146
173002, Attitude, Yaw,1.421898322, Accelerometer (raw), y,-0.210128784
173002, Attitude, Pitch,0.310493538, Accelerometer (raw), z,-0.891540527
173002, Attitude, Roll,0.009515635, Accelerometer (raw), x,0.015075684
173002, Attitude, Yaw,1.442283172, Accelerometer (raw), y,-0.224182129
173002, Attitude, Pitch,0.29748643, Accelerometer (raw), z,-0.905593872
173002, Attitude, Roll,0.018263581, Accelerometer (raw), x,0.019302368
173002, Attitude, Yaw,1.447567779, Accelerometer (raw), y,-0.284515381
173002, Attitude, Pitch,0.289445905, Accelerometer (raw), z,-0.884536743
173002, Attitude, Roll,0.026909539, Accelerometer (raw), x,0.037750244
173002, Attitude, Yaw,1.456030238, Accelerometer (raw), y,-0.366394043
173002, Attitude, Pitch,0.291951437, Accelerometer (raw), z,-0.899093628
173002, Attitude, Roll,0.032113501, Accelerometer (raw), x,0.043212891
173002, Attitude, Yaw,1.459094084, Accelerometer (raw), y,-0.460342407
173002, Attitude, Pitch,0.290098348, Accelerometer (raw), z,-0.976135254
173002, Attitude, Roll,0.03275469, Accelerometer (raw), x,0.068389893
173002, Attitude, Yaw,1.457867352, Accelerometer (raw), y,-0.381866455
173002, Attitude, Pitch,0.305338161, Accelerometer (raw), z,-1.002197266
173002, Attitude, Roll,0.026903521, Accelerometer (raw), x,-0.015548706
173002, Attitude, Yaw,1.438453429, Accelerometer (raw), y,-0.282592773
173002, Attitude, Pitch,0.350919936, Accelerometer (raw), z,-1.018753052
173102, Attitude, Roll,0.023753515, Accelerometer (raw), x,-0.035247803
173102, Attitude, Yaw,1.444908071, Accelerometer (raw), y,-0.269287109
173102, Attitude, Pitch,0.335681858, Accelerometer (raw), z,-0.927093506
173102, Attitude, Roll,0.032981641, Accelerometer (raw), x,-0.020935059
173102, Attitude, Yaw,1.429366328, Accelerometer (raw), y,-0.170471191
173102, Attitude, Pitch,0.330507407, Accelerometer (raw), z,-0.958847046
173102, Attitude, Roll,0.034638309, Accelerometer (raw), x,0.02835083
173102, Attitude, Yaw,1.402250005, Accelerometer (raw), y,-0.259887695
173102, Attitude, Pitch,0.293331082, Accelerometer (raw), z,-0.867721558
173102, Attitude, Roll,0.036033223, Accelerometer (raw), x,-0.012451172
173102, Attitude, Yaw,1.393728095, Accelerometer (raw), y,-0.287338257
173102, Attitude, Pitch,0.287755976, Accelerometer (raw), z,-0.85295105
173102, Attitude, Roll,0.035538136, Accelerometer (raw), x,0.019546509
173102, Attitude, Yaw,1.388665451, Accelerometer (raw), y,-0.366378784
173102, Attitude, Pitch,0.285383694, Accelerometer (raw), z,-0.860748291
173102, Attitude, Roll,0.030422683, Accelerometer (raw), x,0.032531738
173102, Attitude, Yaw,1.392173518, Accelerometer (raw), y,-0.368621826
173102, Attitude, Pitch,0.291365805, Accelerometer (raw), z,-0.981811523
173102, Attitude, Roll,0.028922518, Accelerometer (raw), x,0.026077271
173102, Attitude, Yaw,1.396456773, Accelerometer (raw), y,-0.355560303
173102, Attitude, Pitch,0.296006532, Accelerometer (raw), z,-1.02192688
173102, Attitude, Roll,0.031761288, Accelerometer (raw), x,-0.009750366
173102, Attitude, Yaw,1.412825498, Accelerometer (raw), y,-0.142791748
173102, Attitude, Pitch,0.313661353, Accelerometer (raw), z,-1.180114746
173102, Attitude, Roll,0.008592662, Accelerometer (raw), x,0.03062439
173102, Attitude, Yaw,1.442484517, Accelerometer (raw), y,-0.168060303
173102, Attitude, Pitch,0.308714644, Accelerometer (raw), z,-0.940216064
173102, Attitude, Roll,0.00625546, Accelerometer (raw), x,0.020385742
173102, Attitude, Yaw,1.449520717, Accelerometer (raw), y,-0.147171021
173102, Attitude, Pitch,0.287317403, Accelerometer (raw), z,-0.926437378
173102, Attitude, Roll,0.009954651, Accelerometer (raw), x,0.038131714
173102, Attitude, Yaw,1.463118933, Accelerometer (raw), y,-0.251281738
173102, Attitude, Pitch,0.270317959, Accelerometer (raw), z,-0.844039917
173202, Attitude, Roll,0.008161667, Accelerometer (raw), x,0.030548096
173202, Attitude, Yaw,1.472837114, Accelerometer (raw), y,-0.278015137
173202, Attitude, Pitch,0.262469007, Accelerometer (raw), z,-0.925628662
173202, Attitude, Roll,0.00871354, Accelerometer (raw), x,0.080749512
173202, Attitude, Yaw,1.474551924, Accelerometer (raw), y,-0.393356323
173202, Attitude, Pitch,0.259960852, Accelerometer (raw), z,-0.912734985
173202, Attitude, Roll,0.015761694, Accelerometer (raw), x,0.034011841
173202, Attitude, Yaw,1.469462265, Accelerometer (raw), y,-0.398117065
173202, Attitude, Pitch,0.275809673, Accelerometer (raw), z,-0.993560791
173202, Attitude, Roll,0.016932436, Accelerometer (raw), x,0.020324707
173202, Attitude, Yaw,1.456424076, Accelerometer (raw), y,-0.350982666
173202, Attitude, Pitch,0.294250237, Accelerometer (raw), z,-1.019332886
173202, Attitude, Roll,0.014849289, Accelerometer (raw), x,-0.035705566
173202, Attitude, Yaw,1.440129987, Accelerometer (raw), y,-0.146835327
173202, Attitude, Pitch,0.320348557, Accelerometer (raw), z,-1.062637329
173202, Attitude, Roll,0.013347286, Accelerometer (raw), x,-0.090301514
173202, Attitude, Yaw,1.42660131, Accelerometer (raw), y,-0.1146698
173202, Attitude, Pitch,0.310457677, Accelerometer (raw), z,-1.006774902
173202, Attitude, Roll,0.027527645, Accelerometer (raw), x,-0.012207031
173202, Attitude, Yaw,1.394275162, Accelerometer (raw), y,-0.239929199
173202, Attitude, Pitch,0.309792772, Accelerometer (raw), z,-0.854797363
173202, Attitude, Roll,0.02529541, Accelerometer (raw), x,-0.024551392
173202, Attitude, Yaw,1.387111057, Accelerometer (raw), y,-0.258712769
173202, Attitude, Pitch,0.30851292, Accelerometer (raw), z,-0.813278198
173202, Attitude, Roll,0.024177913, Accelerometer (raw), x,-0.006576538
173202, Attitude, Yaw,1.374342062, Accelerometer (raw), y,-0.313873291
173202, Attitude, Pitch,0.299605045, Accelerometer (raw), z,-0.867538452
173202, Attitude, Roll,0.019878097, Accelerometer (raw), x,0.036102295
173202, Attitude, Yaw,1.37193784, Accelerometer (raw), y,-0.379302979
173202, Attitude, Pitch,0.289666599, Accelerometer (raw), z,-0.95513916
173302, Attitude, Roll,0.019882552, Accelerometer (raw), x,-0.044448853
173302, Attitude, Yaw,1.381989357, Accelerometer (raw), y,-0.38482666
173302, Attitude, Pitch,0.288415963, Accelerometer (raw), z,-1.026367188
173302, Attitude, Roll,0.016518326, Accelerometer (raw), x,0.015533447
173302, Attitude, Yaw,1.402284895, Accelerometer (raw), y,-0.336151123
173302, Attitude, Pitch,0.304751341, Accelerometer (raw), z,-1.016540527
173302, Attitude, Roll,0.02421501, Accelerometer (raw), x,-0.007141113
173302, Attitude, Yaw,1.417551033, Accelerometer (raw), y,-0.126876831
173302, Attitude, Pitch,0.322807626, Accelerometer (raw), z,-1.09185791
173302, Attitude, Roll,0.017066509, Accelerometer (raw), x,-0.014221191
173302, Attitude, Yaw,1.441450046, Accelerometer (raw), y,-0.176925659
173302, Attitude, Pitch,0.332719025, Accelerometer (raw), z,-0.966552734
173302, Attitude, Roll,0.008301794, Accelerometer (raw), x,0.04057312
173302, Attitude, Yaw,1.461088195, Accelerometer (raw), y,-0.200302124
173302, Attitude, Pitch,0.336247466, Accelerometer (raw), z,-0.927444458
173302, Attitude, Roll,0.011298495, Accelerometer (raw), x,0.038986206
173302, Attitude, Yaw,1.499362776, Accelerometer (raw), y,-0.260787964
173302, Attitude, Pitch,0.297781245, Accelerometer (raw), z,-0.901779175
173302, Attitude, Roll,0.015361141, Accelerometer (raw), x,0.024810791
173302, Attitude, Yaw,1.513937124, Accelerometer (raw), y,-0.296508789
173302, Attitude, Pitch,0.286218409, Accelerometer (raw), z,-0.886550903
173302, Attitude, Roll,0.022002588, Accelerometer (raw), x,0.046463013
173302, Attitude, Yaw,1.525703676, Accelerometer (raw), y,-0.377532959
173302, Attitude, Pitch,0.285879686, Accelerometer (raw), z,-0.896286011
173302, Attitude, Roll,0.027038064, Accelerometer (raw), x,0.029388428
173302, Attitude, Yaw,1.527774575, Accelerometer (raw), y,-0.415802002
173302, Attitude, Pitch,0.293383727, Accelerometer (raw), z,-0.992843628
173302, Attitude, Roll,0.028719384, Accelerometer (raw), x,0.009033203
173302, Attitude, Yaw,1.518141117, Accelerometer (raw), y,-0.324539185
173302, Attitude, Pitch,0.309146346, Accelerometer (raw), z,-1.092254639
173402, Attitude, Roll,0.021943381, Accelerometer (raw), x,-0.031082153
173402, Attitude, Yaw,1.497475559, Accelerometer (raw), y,-0.107177734
173402, Attitude, Pitch,0.310233168, Accelerometer (raw), z,-0.988540649
173402, Attitude, Roll,0.02923604, Accelerometer (raw), x,-0.065216064
173402, Attitude, Yaw,1.494100791, Accelerometer (raw), y,-0.14805603
173402, Attitude, Pitch,0.309434615, Accelerometer (raw), z,-0.968597412
173402, Attitude, Roll,0.025575789, Accelerometer (raw), x,0.016387939
173402, Attitude, Yaw,1.478692101, Accelerometer (raw), y,-0.238998413
173402, Attitude, Pitch,0.297134705, Accelerometer (raw), z,-0.880310059
173402, Attitude, Roll,0.034841224, Accelerometer (raw), x,-0.04083252
173402, Attitude, Yaw,1.464610035, Accelerometer (raw), y,-0.271957397
173402, Attitude, Pitch,0.277498082, Accelerometer (raw), z,-0.864807129
173402, Attitude, Roll,0.04797079, Accelerometer (raw), x,0.038696289
173402, Attitude, Yaw,1.440560458, Accelerometer (raw), y,-0.31072998
173402, Attitude, Pitch,0.277497928, Accelerometer (raw), z,-0.873764038
173402, Attitude, Roll,0.049746079, Accelerometer (raw), x,0.063140869
173402, Attitude, Yaw,1.444859447, Accelerometer (raw), y,-0.382415771
173402, Attitude, Pitch,0.293445253, Accelerometer (raw), z,-0.947784424
173402, Attitude, Roll,0.049240658, Accelerometer (raw), x,0.104217529
173402, Attitude, Yaw,1.461970605, Accelerometer (raw), y,-0.326385498
173402, Attitude, Pitch,0.312344352, Accelerometer (raw), z,-1.037322998
173402, Attitude, Roll,0.062994501, Accelerometer (raw), x,0.086807251
173402, Attitude, Yaw,1.488333928, Accelerometer (raw), y,-0.183547974
173402, Attitude, Pitch,0.31747828, Accelerometer (raw), z,-1.158798218
173402, Attitude, Roll,0.052931522, Accelerometer (raw), x,0.034240723
173402, Attitude, Yaw,1.510015251, Accelerometer (raw), y,-0.250442505
173402, Attitude, Pitch,0.318889655, Accelerometer (raw), z,-0.94203186
173402, Attitude, Roll,0.04488178, Accelerometer (raw), x,0.070388794
173402, Attitude, Yaw,1.498212216, Accelerometer (raw), y,-0.213989258
173402, Attitude, Pitch,0.304627199, Accelerometer (raw), z,-0.887283325
173502, Attitude, Roll,0.016996766, Accelerometer (raw), x,0.002975464
173502, Attitude, Yaw,1.495249843, Accelerometer (raw), y,-0.173568726
173502, Attitude, Pitch,0.26530379, Accelerometer (raw), z,-0.885437012
173502, Attitude, Roll,-0.001746134, Accelerometer (raw), x,-0.051895142
173502, Attitude, Yaw,1.49558682, Accelerometer (raw), y,-0.149032593
173502, Attitude, Pitch,0.213373877, Accelerometer (raw), z,-0.916976929
173502, Attitude, Roll,-0.041932089, Accelerometer (raw), x,-0.021743774
173502, Attitude, Yaw,1.456178169, Accelerometer (raw), y,-0.308517456
173502, Attitude, Pitch,0.17209937, Accelerometer (raw), z,-1.027206421
173502, Attitude, Roll,0.008560469, Accelerometer (raw), x,-0.02204895
173502, Attitude, Yaw,1.478634972, Accelerometer (raw), y,-0.261047363
173502, Attitude, Pitch,0.203334818, Accelerometer (raw), z,-1.067886353
173502, Attitude, Roll,0.020372965, Accelerometer (raw), x,-0.010116577
173502, Attitude, Yaw,1.510173699, Accelerometer (raw), y,-0.115631104
173502, Attitude, Pitch,0.256233589, Accelerometer (raw), z,-1.123687744
173502, Attitude, Roll,0.043544408, Accelerometer (raw), x,-0.02444458
173502, Attitude, Yaw,1.516845942, Accelerometer (raw), y,-0.121765137
173502, Attitude, Pitch,0.25030309, Accelerometer (raw), z,-0.940856934
173502, Attitude, Roll,0.032408035, Accelerometer (raw), x,0.011642456
173502, Attitude, Yaw,1.497679912, Accelerometer (raw), y,-0.139266968
173502, Attitude, Pitch,0.26844649, Accelerometer (raw), z,-0.916870117
173502, Attitude, Roll,0.005092007, Accelerometer (raw), x,0.018478394
173502, Attitude, Yaw,1.43891865, Accelerometer (raw), y,-0.295440674
173502, Attitude, Pitch,0.267549095, Accelerometer (raw), z,-0.781814575
173502, Attitude, Roll,-0.01245986, Accelerometer (raw), x,-0.046829224
173502, Attitude, Yaw,1.409483406, Accelerometer (raw), y,-0.211853027
173502, Attitude, Pitch,0.258243103, Accelerometer (raw), z,-0.875747681
173502, Attitude, Roll,-0.032993311, Accelerometer (raw), x,-0.05418396
173502, Attitude, Yaw,1.393288009, Accelerometer (raw), y,-0.313705444
173502, Attitude, Pitch,0.264474799, Accelerometer (raw), z,-0.906204224
173602, Attitude, Roll,-0.005573245, Accelerometer (raw), x,-0.012145996
