164519, Attitude, Roll,0.045613797, Accelerometer (raw), x,0.050598145
164523, Attitude, Yaw,1.830948544, Accelerometer (raw), y,-0.123153687
164523, Attitude, Pitch,0.105400037, Accelerometer (raw), z,-0.976699829
164523, Attitude, Roll,0.004825516, Accelerometer (raw), x,-0.002334595
164523, Attitude, Yaw,1.832534634, Accelerometer (raw), y,-0.128860474
164523, Attitude, Pitch,0.095377153, Accelerometer (raw), z,-0.994888306
164523, Attitude, Roll,0.007937668, Accelerometer (raw), x,-0.006958008
164523, Attitude, Yaw,1.839108923, Accelerometer (raw), y,-0.093429565
164523, Attitude, Pitch,0.086064322, Accelerometer (raw), z,-0.998062134
164523, Attitude, Roll,0.009109028, Accelerometer (raw), x,0.02897644
164523, Attitude, Yaw,1.846415312, Accelerometer (raw), y,-0.116104126
164523, Attitude, Pitch,0.089009375, Accelerometer (raw), z,-0.964401245
164523, Attitude, Roll,0.007015639, Accelerometer (raw), x,0.013977051
164523, Attitude, Yaw,1.853955628, Accelerometer (raw), y,-0.129272461
164523, Attitude, Pitch,0.092293535, Accelerometer (raw), z,-0.994766235
164523, Attitude, Roll,0.005801539, Accelerometer (raw), x,0.015029907
164523, Attitude, Yaw,1.858362177, Accelerometer (raw), y,-0.165817261
164523, Attitude, Pitch,0.085699001, Accelerometer (raw), z,-1.021072388
164523, Attitude, Roll,0.00983303, Accelerometer (raw), x,0.034408569
164523, Attitude, Yaw,1.866591394, Accelerometer (raw), y,-0.15852356
164523, Attitude, Pitch,0.095714524, Accelerometer (raw), z,-0.995361328
164524, Attitude, Roll,0.020830128, Accelerometer (raw), x,0.037979126
164524, Attitude, Yaw,1.864624064, Accelerometer (raw), y,-0.144607544
164524, Attitude, Pitch,0.121483913, Accelerometer (raw), z,-0.956863403
164524, Attitude, Roll,0.02447789, Accelerometer (raw), x,0.037078857
164524, Attitude, Yaw,1.858604669, Accelerometer (raw), y,-0.149169922
164524, Attitude, Pitch,0.13954684, Accelerometer (raw), z,-0.964996338
164524, Attitude, Roll,0.01744438, Accelerometer (raw), x,0.063781738
164524, Attitude, Yaw,1.850707418, Accelerometer (raw), y,-0.228897095
164524, Attitude, Pitch,0.137584137, Accelerometer (raw), z,-0.954589844
164524, Attitude, Roll,0.019790387, Accelerometer (raw), x,0.043746948
164524, Attitude, Yaw,1.847626047, Accelerometer (raw), y,-0.247314453
164524, Attitude, Pitch,0.146536677, Accelerometer (raw), z,-1.009155273
164524, Attitude, Roll,0.022397901, Accelerometer (raw), x,0.013763428
164524, Attitude, Yaw,1.852089146, Accelerometer (raw), y,-0.144210815
164524, Attitude, Pitch,0.173422916, Accelerometer (raw), z,-1.095291138
164524, Attitude, Roll,0.028342463, Accelerometer (raw), x,-0.065353394
164524, Attitude, Yaw,1.853104037, Accelerometer (raw), y,-0.085159302
164524, Attitude, Pitch,0.187840752, Accelerometer (raw), z,-1.069335938
164524, Attitude, Roll,0.033140886, Accelerometer (raw), x,-0.026535034
164524, Attitude, Yaw,1.820568187, Accelerometer (raw), y,-0.016342163
164524, Attitude, Pitch,0.201585056, Accelerometer (raw), z,-0.985198975
164524, Attitude, Roll,0.038077043, Accelerometer (raw), x,-0.004577637
164524, Attitude, Yaw,1.810760973, Accelerometer (raw), y,-0.07635498
164524, Attitude, Pitch,0.196804856, Accelerometer (raw), z,-0.945739746
164524, Attitude, Roll,0.04308165, Accelerometer (raw), x,0.037277222
164524, Attitude, Yaw,1.811761794, Accelerometer (raw), y,-0.198989868
164524, Attitude, Pitch,0.203933005, Accelerometer (raw), z,-0.872665405
164524, Attitude, Roll,0.042973738, Accelerometer (raw), x,-0.016708374
164524, Attitude, Yaw,1.810947195, Accelerometer (raw), y,-0.177581787
164524, Attitude, Pitch,0.175519868, Accelerometer (raw), z,-0.902145386
164525, Attitude, Roll,0.037572514, Accelerometer (raw), x,-0.014633179
164525, Attitude, Yaw,1.816991974, Accelerometer (raw), y,-0.212387085
164525, Attitude, Pitch,0.173940177, Accelerometer (raw), z,-0.993759155
164525, Attitude, Roll,0.030679828, Accelerometer (raw), x,0.029693604
164525, Attitude, Yaw,1.823808569, Accelerometer (raw), y,-0.252090454
164525, Attitude, Pitch,0.18085711, Accelerometer (raw), z,-0.94833374
164525, Attitude, Roll,0.025276891, Accelerometer (raw), x,-0.01348877
164525, Attitude, Yaw,1.841401413, Accelerometer (raw), y,-0.215179443
164525, Attitude, Pitch,0.201145884, Accelerometer (raw), z,-1.025283813
164525, Attitude, Roll,0.002489577, Accelerometer (raw), x,0.03352356
164525, Attitude, Yaw,1.856261031, Accelerometer (raw), y,-0.208526611
164525, Attitude, Pitch,0.205885552, Accelerometer (raw), z,-1.019363403
164525, Attitude, Roll,-0.011423933, Accelerometer (raw), x,0.012878418
164525, Attitude, Yaw,1.858830969, Accelerometer (raw), y,-0.111251831
164525, Attitude, Pitch,0.201813163, Accelerometer (raw), z,-1.109130859
164525, Attitude, Roll,-0.020570442, Accelerometer (raw), x,0.014389038
164525, Attitude, Yaw,1.842431998, Accelerometer (raw), y,-0.074081421
164525, Attitude, Pitch,0.188920182, Accelerometer (raw), z,-0.990875244
164525, Attitude, Roll,-0.02695322, Accelerometer (raw), x,0.005065918
164525, Attitude, Yaw,1.842350016, Accelerometer (raw), y,-0.059783936
164525, Attitude, Pitch,0.173417428, Accelerometer (raw), z,-0.944869995
164525, Attitude, Roll,-0.028587384, Accelerometer (raw), x,0.007858276
164525, Attitude, Yaw,1.851004991, Accelerometer (raw), y,-0.163040161
164525, Attitude, Pitch,0.162330556, Accelerometer (raw), z,-0.895263672
164525, Attitude, Roll,-0.017503179, Accelerometer (raw), x,0.011047363
164525, Attitude, Yaw,1.853717735, Accelerometer (raw), y,-0.169509888
164525, Attitude, Pitch,0.173611276, Accelerometer (raw), z,-0.942504883
164525, Attitude, Roll,-0.014067309, Accelerometer (raw), x,0.036972046
164525, Attitude, Yaw,1.858242063, Accelerometer (raw), y,-0.252655029
164525, Attitude, Pitch,0.190276885, Accelerometer (raw), z,-0.924057007
164526, Attitude, Roll,-0.020994447, Accelerometer (raw), x,-0.072113037
164526, Attitude, Yaw,1.857809459, Accelerometer (raw), y,-0.241744995
164526, Attitude, Pitch,0.207633504, Accelerometer (raw), z,-1.033691406
164526, Attitude, Roll,-0.001292601, Accelerometer (raw), x,-0.034866333
164526, Attitude, Yaw,1.858180974, Accelerometer (raw), y,-0.132949829
164526, Attitude, Pitch,0.196967037, Accelerometer (raw), z,-1.09614563
164526, Attitude, Roll,-0.001453152, Accelerometer (raw), x,-0.005813599
164526, Attitude, Yaw,1.856531244, Accelerometer (raw), y,-0.106201172
164526, Attitude, Pitch,0.202124118, Accelerometer (raw), z,-0.993255615
164526, Attitude, Roll,0.004128567, Accelerometer (raw), x,-0.045318604
164526, Attitude, Yaw,1.843806713, Accelerometer (raw), y,-0.032363892
164526, Attitude, Pitch,0.177516256, Accelerometer (raw), z,-1.012573242
164526, Attitude, Roll,0.011892963, Accelerometer (raw), x,-0.031509399
164526, Attitude, Yaw,1.846752465, Accelerometer (raw), y,-0.135757446
164526, Attitude, Pitch,0.179434789, Accelerometer (raw), z,-0.866424561
164526, Attitude, Roll,0.007121531, Accelerometer (raw), x,-0.019393921
164526, Attitude, Yaw,1.846713543, Accelerometer (raw), y,-0.216003418
164526, Attitude, Pitch,0.176630785, Accelerometer (raw), z,-0.886230469
164526, Attitude, Roll,0.002425233, Accelerometer (raw), x,-0.010360718
164526, Attitude, Yaw,1.840574954, Accelerometer (raw), y,-0.227050781
164526, Attitude, Pitch,0.170643512, Accelerometer (raw), z,-0.964111328
164526, Attitude, Roll,0.002001906, Accelerometer (raw), x,0.02796936
164526, Attitude, Yaw,1.857058211, Accelerometer (raw), y,-0.23399353
164526, Attitude, Pitch,0.170410484, Accelerometer (raw), z,-0.921112061
164526, Attitude, Roll,-0.003893798, Accelerometer (raw), x,-0.061004639
164526, Attitude, Yaw,1.876828674, Accelerometer (raw), y,-0.178451538
164526, Attitude, Pitch,0.17943667, Accelerometer (raw), z,-1.052719116
164526, Attitude, Roll,-0.032613284, Accelerometer (raw), x,0.032348633
164526, Attitude, Yaw,1.886457729, Accelerometer (raw), y,-0.12487793
164526, Attitude, Pitch,0.175416403, Accelerometer (raw), z,-1.075683594
164526, Attitude, Roll,-0.036303557, Accelerometer (raw), x,-0.012039185
164526, Attitude, Yaw,1.892542175, Accelerometer (raw), y,-0.050369263
164526, Attitude, Pitch,0.160783265, Accelerometer (raw), z,-1.12739563
164527, Attitude, Roll,-0.05224654, Accelerometer (raw), x,0.008850098
164527, Attitude, Yaw,1.901961436, Accelerometer (raw), y,-0.051925659
164527, Attitude, Pitch,0.159381965, Accelerometer (raw), z,-0.957077026
164527, Attitude, Roll,-0.108309248, Accelerometer (raw), x,-0.032226563
164527, Attitude, Yaw,1.913640538, Accelerometer (raw), y,-0.170150757
164527, Attitude, Pitch,0.164719566, Accelerometer (raw), z,-0.887756348
164527, Attitude, Roll,-0.122183129, Accelerometer (raw), x,-0.116958618
164527, Attitude, Yaw,1.909545746, Accelerometer (raw), y,-0.096694946
164527, Attitude, Pitch,0.112417086, Accelerometer (raw), z,-0.920074463
164527, Attitude, Roll,-0.106434741, Accelerometer (raw), x,-0.06803894
164527, Attitude, Yaw,1.89966822, Accelerometer (raw), y,-0.180770874
164527, Attitude, Pitch,0.112994102, Accelerometer (raw), z,-0.878082275
164527, Attitude, Roll,-0.056159758, Accelerometer (raw), x,-0.128646851
164527, Attitude, Yaw,1.893883437, Accelerometer (raw), y,-0.204574585
164527, Attitude, Pitch,0.126510627, Accelerometer (raw), z,-1.05255127
164527, Attitude, Roll,0.009551852, Accelerometer (raw), x,-0.034118652
164527, Attitude, Yaw,1.867727508, Accelerometer (raw), y,-0.130584717
164527, Attitude, Pitch,0.152157534, Accelerometer (raw), z,-1.138656616
164527, Attitude, Roll,0.012355761, Accelerometer (raw), x,-0.051071167
164527, Attitude, Yaw,1.859873876, Accelerometer (raw), y,0.081039429
164527, Attitude, Pitch,0.180477561, Accelerometer (raw), z,-1.066040039
164527, Attitude, Roll,0.014383822, Accelerometer (raw), x,-0.06098938
164527, Attitude, Yaw,1.826610085, Accelerometer (raw), y,-0.030227661
164527, Attitude, Pitch,0.16078392, Accelerometer (raw), z,-0.975860596
164527, Attitude, Roll,0.017121383, Accelerometer (raw), x,0.010848999
164527, Attitude, Yaw,1.822338833, Accelerometer (raw), y,-0.084320068
164527, Attitude, Pitch,0.158945848, Accelerometer (raw), z,-0.859985352
164527, Attitude, Roll,-0.034846385, Accelerometer (raw), x,-0.053588867
164527, Attitude, Yaw,1.806080415, Accelerometer (raw), y,-0.159957886
164527, Attitude, Pitch,0.14202405, Accelerometer (raw), z,-0.859298706
164528, Attitude, Roll,-0.051479674, Accelerometer (raw), x,-0.092895508
164528, Attitude, Yaw,1.804992607, Accelerometer (raw), y,-0.220031738
164528, Attitude, Pitch,0.14031547, Accelerometer (raw), z,-0.909515381
164528, Attitude, Roll,-0.082153001, Accelerometer (raw), x,-0.056228638
164528, Attitude, Yaw,1.807023498, Accelerometer (raw), y,-0.223815918
164528, Attitude, Pitch,0.15839173, Accelerometer (raw), z,-0.972732544
164528, Attitude, Roll,-0.130724332, Accelerometer (raw), x,-0.206192017
164528, Attitude, Yaw,1.842724145, Accelerometer (raw), y,-0.186447144
164528, Attitude, Pitch,0.190325755, Accelerometer (raw), z,-1.024490356
164528, Attitude, Roll,-0.130494377, Accelerometer (raw), x,-0.144836426
164528, Attitude, Yaw,1.874442888, Accelerometer (raw), y,-0.053817749
164528, Attitude, Pitch,0.187784065, Accelerometer (raw), z,-1.171630859
164528, Attitude, Roll,-0.091272168, Accelerometer (raw), x,-0.074188232
164528, Attitude, Yaw,1.889660021, Accelerometer (raw), y,-0.096115112
164528, Attitude, Pitch,0.186236609, Accelerometer (raw), z,-0.980209351
164528, Attitude, Roll,-0.054666138, Accelerometer (raw), x,-0.043701172
164528, Attitude, Yaw,1.924524637, Accelerometer (raw), y,-0.059585571
164528, Attitude, Pitch,0.177762778, Accelerometer (raw), z,-0.949279785
164528, Attitude, Roll,-0.054161023, Accelerometer (raw), x,-0.038284302
164528, Attitude, Yaw,1.936374018, Accelerometer (raw), y,-0.135070801
164528, Attitude, Pitch,0.179820811, Accelerometer (raw), z,-0.861938477
164528, Attitude, Roll,-0.053070354, Accelerometer (raw), x,-0.052703857
164528, Attitude, Yaw,1.934983569, Accelerometer (raw), y,-0.155822754
164528, Attitude, Pitch,0.182577528, Accelerometer (raw), z,-0.923538208
164528, Attitude, Roll,-0.056459779, Accelerometer (raw), x,-0.000732422
164528, Attitude, Yaw,1.940882075, Accelerometer (raw), y,-0.285583496
164528, Attitude, Pitch,0.203325795, Accelerometer (raw), z,-0.922286987
164528, Attitude, Roll,-0.05592575, Accelerometer (raw), x,-0.059432983
164528, Attitude, Yaw,1.933337767, Accelerometer (raw), y,-0.306915283
164528, Attitude, Pitch,0.233422588, Accelerometer (raw), z,-1.035339355
164529, Attitude, Roll,-0.043221998, Accelerometer (raw), x,-0.032653809
164529, Attitude, Yaw,1.91591532, Accelerometer (raw), y,-0.22694397
164529, Attitude, Pitch,0.243065374, Accelerometer (raw), z,-1.123291016
164529, Attitude, Roll,-0.016437534, Accelerometer (raw), x,-0.054611206
164529, Attitude, Yaw,1.91168744, Accelerometer (raw), y,-0.050735474
164529, Attitude, Pitch,0.258749694, Accelerometer (raw), z,-1.013778687
164529, Attitude, Roll,-0.01861899, Accelerometer (raw), x,-0.099807739
164529, Attitude, Yaw,1.897417418, Accelerometer (raw), y,-0.080062866
164529, Attitude, Pitch,0.238132268, Accelerometer (raw), z,-1.000640869
164529, Attitude, Roll,0.000733806, Accelerometer (raw), x,0.007293701
164529, Attitude, Yaw,1.890745665, Accelerometer (raw), y,-0.157989502
164529, Attitude, Pitch,0.212106945, Accelerometer (raw), z,-0.789764404
164529, Attitude, Roll,0.000204055, Accelerometer (raw), x,-0.054901123
164529, Attitude, Yaw,1.885839244, Accelerometer (raw), y,-0.20123291
164529, Attitude, Pitch,0.195067576, Accelerometer (raw), z,-0.882873535
164529, Attitude, Roll,-0.002657017, Accelerometer (raw), x,-0.019500732
164529, Attitude, Yaw,1.889275129, Accelerometer (raw), y,-0.287612915
164529, Attitude, Pitch,0.197638134, Accelerometer (raw), z,-0.958618164
164529, Attitude, Roll,-0.013247831, Accelerometer (raw), x,-0.031448364
164529, Attitude, Yaw,1.907509113, Accelerometer (raw), y,-0.304611206
164529, Attitude, Pitch,0.211351022, Accelerometer (raw), z,-0.984924316
164529, Attitude, Roll,-0.024854941, Accelerometer (raw), x,-0.018814087
164529, Attitude, Yaw,1.905796157, Accelerometer (raw), y,-0.309112549
164529, Attitude, Pitch,0.215554605, Accelerometer (raw), z,-1.073059082
164529, Attitude, Roll,-0.020746389, Accelerometer (raw), x,-0.02822876
164529, Attitude, Yaw,1.907483104, Accelerometer (raw), y,0.000808716
164529, Attitude, Pitch,0.245476223, Accelerometer (raw), z,-1.116622925
164529, Attitude, Roll,-0.033537651, Accelerometer (raw), x,0.018554688
164529, Attitude, Yaw,1.901442401, Accelerometer (raw), y,-0.056716919
164529, Attitude, Pitch,0.227368203, Accelerometer (raw), z,-1.03276062
164530, Attitude, Roll,-0.030651132, Accelerometer (raw), x,-0.029678345
164530, Attitude, Yaw,1.90041556, Accelerometer (raw), y,-0.067901611
164530, Attitude, Pitch,0.194393355, Accelerometer (raw), z,-0.937011719
164530, Attitude, Roll,-0.027997866, Accelerometer (raw), x,-0.014724731
164530, Attitude, Yaw,1.908459493, Accelerometer (raw), y,-0.158218384
164530, Attitude, Pitch,0.186770767, Accelerometer (raw), z,-0.872680664
164530, Attitude, Roll,-0.024313766, Accelerometer (raw), x,0.02255249
164530, Attitude, Yaw,1.904487443, Accelerometer (raw), y,-0.236251831
164530, Attitude, Pitch,0.214852126, Accelerometer (raw), z,-0.879638672
164530, Attitude, Roll,-0.030840007, Accelerometer (raw), x,0.028518677
164530, Attitude, Yaw,1.89543931, Accelerometer (raw), y,-0.374816895
164530, Attitude, Pitch,0.242515885, Accelerometer (raw), z,-0.990768433
164530, Attitude, Roll,-0.035256306, Accelerometer (raw), x,-0.007781982
164530, Attitude, Yaw,1.886984506, Accelerometer (raw), y,-0.286590576
164530, Attitude, Pitch,0.265335308, Accelerometer (raw), z,-1.11831665
164530, Attitude, Roll,-0.024922605, Accelerometer (raw), x,-0.100387573
164530, Attitude, Yaw,1.883057175, Accelerometer (raw), y,-0.062713623
164530, Attitude, Pitch,0.26375774, Accelerometer (raw), z,-1.104324341
164530, Attitude, Roll,-0.024907252, Accelerometer (raw), x,-0.059570313
164530, Attitude, Yaw,1.868581982, Accelerometer (raw), y,-0.16494751
164530, Attitude, Pitch,0.249689093, Accelerometer (raw), z,-0.893753052
164530, Attitude, Roll,-0.010699653, Accelerometer (raw), x,-0.063873291
164530, Attitude, Yaw,1.847030437, Accelerometer (raw), y,-0.079452515
164530, Attitude, Pitch,0.227499228, Accelerometer (raw), z,-0.914108276
164530, Attitude, Roll,-0.009103043, Accelerometer (raw), x,0.000167847
164530, Attitude, Yaw,1.846794427, Accelerometer (raw), y,-0.236495972
164530, Attitude, Pitch,0.221507707, Accelerometer (raw), z,-0.798461914
164530, Attitude, Roll,-0.021003958, Accelerometer (raw), x,-0.039962769
164530, Attitude, Yaw,1.848385152, Accelerometer (raw), y,-0.259994507
164530, Attitude, Pitch,0.21555441, Accelerometer (raw), z,-0.921783447
164531, Attitude, Roll,-0.031760747, Accelerometer (raw), x,-0.080535889
164531, Attitude, Yaw,1.867652697, Accelerometer (raw), y,-0.315490723
164531, Attitude, Pitch,0.220310464, Accelerometer (raw), z,-1.033630371
164531, Attitude, Roll,-0.068795379, Accelerometer (raw), x,-0.047821045
164531, Attitude, Yaw,1.916128257, Accelerometer (raw), y,-0.285339355
164531, Attitude, Pitch,0.249141678, Accelerometer (raw), z,-1.036605835
164531, Attitude, Roll,-0.080961148, Accelerometer (raw), x,-0.063735962
164531, Attitude, Yaw,1.946832498, Accelerometer (raw), y,-0.060546875
164531, Attitude, Pitch,0.267844958, Accelerometer (raw), z,-1.222549438
164531, Attitude, Roll,-0.072532486, Accelerometer (raw), x,-0.042663574
164531, Attitude, Yaw,1.933835377, Accelerometer (raw), y,-0.122283936
164531, Attitude, Pitch,0.232535362, Accelerometer (raw), z,-1.000183105
164531, Attitude, Roll,-0.068515957, Accelerometer (raw), x,-0.025360107
164531, Attitude, Yaw,1.951005796, Accelerometer (raw), y,-0.080383301
164531, Attitude, Pitch,0.227341818, Accelerometer (raw), z,-0.888870239
164531, Attitude, Roll,-0.068889271, Accelerometer (raw), x,-0.026428223
164531, Attitude, Yaw,1.951504227, Accelerometer (raw), y,-0.218994141
164531, Attitude, Pitch,0.220506771, Accelerometer (raw), z,-0.792633057
164531, Attitude, Roll,-0.061054347, Accelerometer (raw), x,-0.046203613
164531, Attitude, Yaw,1.932730395, Accelerometer (raw), y,-0.242675781
164531, Attitude, Pitch,0.214110736, Accelerometer (raw), z,-0.973968506
164531, Attitude, Roll,-0.047360447, Accelerometer (raw), x,0.014297485
164531, Attitude, Yaw,1.924205197, Accelerometer (raw), y,-0.363189697
